Type;Input (delta) [%];Speed [m/second];CO2 (Well to tank) [kg];SOx (Well to tank) [kg];CH4 (Well to tank) [kg];PM (Well to tank) [kg];Energy (Well to tank) [J];NOx (Well to tank) [kg];GWP [kg];NOx [kg];PM [kg];CH4 [kg];SOx [kg];CO2 [kg];Energy [J];NPV [EUR];Fuel Consumption [kg]
Container_55000-_145000_GT_FS;-52;2.963;-602.869;0.685;0.252;0.196;18747007425.0;0.365;100.492;4.463;0.008;0.0;0.0;696.313;9975472424.0;-557.251;482.93800000000005
Container_55000-_145000_GT_FS;-50;3.0869999999999997;-633.696;0.72;0.265;0.20600000000000002;19705606419.0;0.38299999999999995;105.63;4.691;0.008;0.0;0.0;731.918;10485552653.0;-585.745;507.63199999999995
Container_55000-_145000_GT_FS;-48;3.21;-690.822;0.785;0.28800000000000003;0.225;21482004153.0;0.418;115.152;5.114;0.009000000000000001;0.0;0.0;797.898;11430791869.0;-638.548;553.394
Container_55000-_145000_GT_FS;-46;3.3339999999999996;-747.947;0.85;0.312;0.243;23258401887.0;0.452;124.67399999999999;5.537000000000001;0.01;0.0;0.0;863.8789999999999;12376031086.0;-691.352;599.155
Container_55000-_145000_GT_FS;-44;3.457;-805.073;0.915;0.336;0.262;25034799620.0;0.48700000000000004;134.197;5.96;0.011000000000000001;0.0;0.0;929.8589999999999;13321270302.0;-744.155;644.9169999999999
Container_55000-_145000_GT_FS;-42;3.5810000000000004;-862.199;0.98;0.36;0.281;26811197354.0;0.522;143.719;6.382999999999999;0.012;0.0;0.0;995.8389999999999;14266509518.0;-796.9580000000001;690.678
Container_55000-_145000_GT_FS;-40;3.7039999999999997;-919.324;1.045;0.384;0.299;28587595088.0;0.556;153.241;6.806;0.012;0.0;0.0;1061.819;15211748735.0;-849.7610000000001;736.439
Container_55000-_145000_GT_FS;-38;3.827;-976.45;1.11;0.408;0.318;30363992821.0;0.591;162.763;7.229;0.013000000000000001;0.0;0.0;1127.799;16156987951.0;-902.564;782.201
Container_55000-_145000_GT_FS;-36;3.951;-1033.576;1.175;0.43200000000000005;0.336;32140390555.0;0.625;172.28599999999997;7.652;0.013999999999999999;0.0;0.0;1193.779;17102227167.0;-955.367;827.962
Container_55000-_145000_GT_FS;-34;4.074;-1090.701;1.239;0.455;0.355;33916788289.0;0.66;181.808;8.075;0.015;0.0;0.0;1259.759;18047466384.0;-1008.17;873.7239999999999
Container_55000-_145000_GT_FS;-32;4.198;-1170.363;1.33;0.489;0.381;36393972678.0;0.708;195.08599999999998;8.664;0.016;0.0;0.0;1351.7679999999998;19365601273.0;-1081.8039999999999;937.538
Container_55000-_145000_GT_FS;-30;4.321000000000001;-1261.2930000000001;1.433;0.527;0.41;39221550395.0;0.763;210.243;9.338;0.017;0.0;0.0;1456.7920000000001;20870184000.0;-1165.853;1010.3789999999999
Container_55000-_145000_GT_FS;-28;4.445;-1352.223;1.537;0.565;0.44;42049128113.0;0.818;225.4;10.011000000000001;0.018000000000000002;0.0;0.0;1561.816;22374766727.0;-1249.902;1083.219
Container_55000-_145000_GT_FS;-26;4.5680000000000005;-1443.152;1.64;0.603;0.47;44876705830.0;0.873;240.55700000000002;10.684000000000001;0.019;0.0;0.0;1666.839;23879349453.0;-1333.951;1156.06
Container_55000-_145000_GT_FS;-24;4.692;-1534.082;1.743;0.64;0.499;47704283547.0;0.9279999999999999;255.71400000000003;11.357000000000001;0.021;0.0;0.0;1771.8629999999998;25383932180.0;-1418.001;1228.901
Container_55000-_145000_GT_FS;-22;4.815;-1625.0120000000002;1.847;0.6779999999999999;0.529;50531861264.0;0.983;270.871;12.03;0.022000000000000002;0.0;0.0;1876.8870000000002;26888514906.0;-1502.05;1301.741
Container_55000-_145000_GT_FS;-20;4.939;-1715.941;1.95;0.716;0.5579999999999999;53359438981.0;1.038;286.028;12.703;0.023;0.0;0.0;1981.911;28393097633.0;-1586.099;1374.582
Container_55000-_145000_GT_FS;-18;5.062;-1806.871;2.053;0.754;0.588;56187016699.0;1.093;301.185;13.376;0.024;0.0;0.0;2086.9339999999997;29897680359.0;-1670.148;1447.4229999999998
Container_55000-_145000_GT_FS;-16;5.186;-1911.4460000000001;2.1719999999999997;0.7979999999999999;0.622;59438923950.0;1.156;318.617;14.151;0.026000000000000002;0.0;0.0;2207.719;31628053127.0;-1766.8110000000001;1531.195
Container_55000-_145000_GT_FS;-14;5.309;-2043.3129999999999;2.322;0.853;0.665;63539490272.0;1.236;340.597;15.127;0.027000000000000003;0.0;0.0;2360.025;33810005976.0;-1888.6989999999998;1636.828
Container_55000-_145000_GT_FS;-12;5.433;-2175.18;2.472;0.9079999999999999;0.708;67640056593.0;1.3159999999999998;362.57800000000003;16.102999999999998;0.028999999999999998;0.0;0.0;2512.33;35991958824.0;-2010.588;1742.4620000000002
Container_55000-_145000_GT_FS;-10;5.556;-2307.0460000000003;2.622;0.963;0.7509999999999999;71740622914.0;1.396;384.559;17.079;0.031;0.0;0.0;2664.636;38173911673.0;-2132.476;1848.096
Container_55000-_145000_GT_FS;-8;5.678999999999999;-2438.913;2.7710000000000004;1.018;0.7929999999999999;75841189235.0;1.475;406.539;18.055999999999997;0.033;0.0;0.0;2816.942;40355864522.0;-2254.365;1953.73
Container_55000-_145000_GT_FS;-6;5.803;-2570.78;2.9210000000000003;1.073;0.836;79941755556.0;1.555;428.52;19.032;0.034;0.0;0.0;2969.248;42537817371.0;-2376.2529999999997;2059.364
Container_55000-_145000_GT_FS;-4;5.926;-2702.6459999999997;3.071;1.128;0.879;84042321877.0;1.635;450.501;20.008;0.036000000000000004;0.0;0.0;3121.554;44719770220.0;-2498.1420000000003;2164.998
Container_55000-_145000_GT_FS;-2;6.05;-2834.513;3.221;1.183;0.922;88142888198.0;1.715;472.48199999999997;20.984;0.038;0.0;0.0;3273.86;46901723069.0;-2620.03;2270.632
Container_55000-_145000_GT_FS;0;6.172999999999999;-2966.38;3.3710000000000004;1.238;0.965;92243454520.0;1.794;494.462;21.96;0.04;0.0;0.0;3426.1659999999997;49083675918.0;-2741.9190000000003;2376.266
Container_55000-_145000_GT_FS;2;6.297000000000001;-3146.937;3.576;1.314;1.024;97858105771.0;1.9040000000000001;524.559;23.296999999999997;0.042;0.0;0.0;3634.7090000000003;52071288686.0;-2908.813;2520.904
Container_55000-_145000_GT_FS;4;6.42;-3327.493;3.781;1.389;1.083;103473000000.0;2.013;554.656;24.634;0.044000000000000004;0.0;0.0;3843.252;55058901453.0;-3075.708;2665.5409999999997
Container_55000-_145000_GT_FS;6;6.544;-3508.05;3.986;1.465;1.141;109087000000.0;2.122;584.753;25.971;0.047;0.0;0.0;4051.795;58046514220.0;-3242.6020000000003;2810.179
Container_55000-_145000_GT_FS;8;6.667000000000001;-3688.607;4.192;1.54;1.2;114702000000.0;2.231;614.849;27.307;0.049;0.0;0.0;4260.338;61034126988.0;-3409.4970000000003;2954.817
Container_55000-_145000_GT_FS;10;6.791;-3869.164;4.397;1.615;1.2590000000000001;120317000000.0;2.34;644.946;28.644000000000002;0.052000000000000005;0.0;0.0;4468.880999999999;64021739755.0;-3576.3909999999996;3099.455
Container_55000-_145000_GT_FS;12;6.914;-4049.7209999999995;4.602;1.6909999999999998;1.318;125931000000.0;2.45;675.043;29.980999999999998;0.054000000000000006;0.0;0.0;4677.424;67009352522.0;-3743.285;3244.093
Container_55000-_145000_GT_FS;14;7.037999999999999;-4230.278;4.8069999999999995;1.766;1.376;131546000000.0;2.559;705.14;31.316999999999997;0.057;0.0;0.0;4885.967000000001;69996965290.0;-3910.18;3388.7309999999998
Container_55000-_145000_GT_FS;16;7.1610000000000005;-4410.835;5.012;1.841;1.435;137161000000.0;2.668;735.237;32.654;0.059000000000000004;0.0;0.0;5094.51;72984578057.0;-4077.074;3533.369
Container_55000-_145000_GT_FS;18;7.285;-4630.509;5.2620000000000005;1.933;1.507;143992000000.0;2.801;771.8539999999999;34.28;0.062;0.0;0.0;5348.233;76619455608.0;-4280.126;3709.343
Container_55000-_145000_GT_FS;20;7.4079999999999995;-4869.742;5.534;2.033;1.584;151431000000.0;2.946;811.7310000000001;36.051;0.065;0.0;0.0;5624.547;80577965551.0;-4501.2570000000005;3900.9840000000004
Container_55000-_145000_GT_FS;22;7.531000000000001;-5108.975;5.806;2.133;1.662;158870000000.0;3.09;851.6089999999999;37.821999999999996;0.068;0.0;0.0;5900.861;84536475494.0;-4722.388;4092.6259999999997
Container_55000-_145000_GT_FS;24;7.655;-5348.2080000000005;6.077000000000001;2.233;1.74;166310000000.0;3.235;891.4860000000001;39.593;0.07200000000000001;0.0;0.0;6177.175;88494985437.0;-4943.519;4284.267
Container_55000-_145000_GT_FS;26;7.778;-5587.441999999999;6.349;2.333;1.818;173749000000.0;3.38;931.3639999999999;41.364;0.075;0.0;0.0;6453.49;92453495380.0;-5164.65;4475.909000000001
Container_55000-_145000_GT_FS;28;7.902;-5826.675;6.621;2.4330000000000003;1.896;181188000000.0;3.5239999999999996;971.2410000000001;43.136;0.078;0.0;0.0;6729.804;96412005322.0;-5385.78;4667.55
Container_55000-_145000_GT_FS;30;8.025;-6065.908;6.893;2.532;1.974;188627000000.0;3.6689999999999996;1011.1189999999999;44.907;0.081;0.0;0.0;7006.118;100371000000.0;-5606.911;4859.192
Container_55000-_145000_GT_FS;32;8.149;-6305.141;7.165;2.6319999999999997;2.051;196067000000.0;3.8139999999999996;1050.996;46.678000000000004;0.084;0.0;0.0;7282.432;104329000000.0;-5828.0419999999995;5050.834
Container_55000-_145000_GT_FS;34;8.272;-6569.226;7.465;2.7430000000000003;2.137;204279000000.0;3.9739999999999998;1095.016;48.633;0.08800000000000001;0.0;0.0;7587.4490000000005;108699000000.0;-6072.144;5262.383000000001
Container_55000-_145000_GT_FS;36;8.396;-6883.014;7.822;2.8739999999999997;2.239;214036000000.0;4.163;1147.3210000000001;50.956;0.092;0.0;0.0;7949.874;113891000000.0;-6362.188;5513.7480000000005
Container_55000-_145000_GT_FS;38;8.519;-7196.802;8.177999999999999;3.005;2.3409999999999997;223794000000.0;4.353;1199.626;53.278999999999996;0.096;0.0;0.0;8312.299;119083000000.0;-6652.233;5765.113
Container_55000-_145000_GT_FS;40;8.642999999999999;-7510.59;8.535;3.136;2.444;233552000000.0;4.543;1251.931;55.602;0.1;0.0;0.0;8674.724;124275000000.0;-6942.276999999999;6016.478
Container_55000-_145000_GT_FS;42;8.766;-7824.378000000001;8.891;3.267;2.546;243309000000.0;4.7330000000000005;1304.236;57.925;0.105;0.0;0.0;9037.149;129467000000.0;-7232.321;6267.843000000001
Container_55000-_145000_GT_FS;44;8.89;-8138.166;9.248;3.398;2.648;253067000000.0;4.923;1356.5410000000002;60.248000000000005;0.109;0.0;0.0;9399.574;134659000000.0;-7522.365;6519.2080000000005
Container_55000-_145000_GT_FS;46;9.013;-8451.955;9.604;3.529;2.75;262825000000.0;5.112;1408.846;62.571000000000005;0.113;0.0;0.0;9761.999;139852000000.0;-7812.41;6770.571999999999
Container_55000-_145000_GT_FS;48;9.137;-8765.743;9.961;3.66;2.852;272582000000.0;5.3020000000000005;1461.151;64.89399999999999;0.11699999999999999;0.0;0.0;10124.424;145044000000.0;-8102.454000000001;7021.937
Container_55000-_145000_GT_FS;50;9.26;-9079.530999999999;10.318;3.7910000000000004;2.9539999999999997;282340000000.0;5.492000000000001;1513.4560000000001;67.217;0.121;0.0;0.0;10486.848999999998;150236000000.0;-8392.498;7273.302
Container_55000-_145000_GT_FS;52;9.383;-9494.855;10.79;3.964;3.089;295255000000.0;5.742999999999999;1582.6860000000001;70.292;0.127;0.0;0.0;10966.548;157108000000.0;-8776.396;7606.004
Container_55000-_145000_GT_FS;54;9.507;-9910.179;11.261;4.137;3.2239999999999998;308170000000.0;5.995;1651.9160000000002;73.366;0.133;0.0;0.0;11446.247;163980000000.0;-9160.293;7938.706
Container_55000-_145000_GT_FS;56;9.63;-10325.503;11.732999999999999;4.311;3.359;321085000000.0;6.246;1721.146;76.441;0.138;0.0;0.0;11925.946000000002;170853000000.0;-9544.19;8271.408000000001
Container_55000-_145000_GT_FS;58;9.754;-10740.827;12.205;4.484;3.495;334000000000.0;6.497000000000001;1790.376;79.516;0.14400000000000002;0.0;0.0;12405.645;177725000000.0;-9928.088;8604.11
Container_55000-_145000_GT_FS;60;9.877;-11156.152;12.677;4.658;3.63;346915000000.0;6.747999999999999;1859.605;82.59;0.149;0.0;0.0;12885.344;184597000000.0;-10311.985;8936.812
Container_55000-_145000_GT_FS;62;10.001;-11571.476;13.149000000000001;4.831;3.765;359830000000.0;6.999;1928.835;85.665;0.155;0.0;0.0;13365.043;191469000000.0;-10695.882;9269.515
Container_55000-_145000_GT_FS;64;10.124;-11986.8;13.620999999999999;5.004;3.9;372745000000.0;7.251;1998.065;88.74;0.16;0.0;0.0;13844.742;198341000000.0;-11079.78;9602.216999999999
Container_55000-_145000_GT_FS;66;10.248;-12402.124;14.093;5.178;4.035;385660000000.0;7.502000000000001;2067.295;91.814;0.166;0.0;0.0;14324.441;205214000000.0;-11463.677;9934.919
Container_55000-_145000_GT_FS;68;10.370999999999999;-12915.945;14.677;5.392;4.202;401638000000.0;7.813;2152.9429999999998;95.618;0.17300000000000001;0.0;0.0;14917.903999999999;213716000000.0;-11938.618;10346.523000000001
Container_55000-_145000_GT_FS;70;10.495;-13479.015;15.317;5.627000000000001;4.385;419148000000.0;8.152999999999999;2246.801;99.787;0.18;0.0;0.0;15568.248;223033000000.0;-12459.081;10797.579
Container_55000-_145000_GT_FS;72;10.618;-14042.083999999999;15.957;5.862;4.569;436657000000.0;8.494;2340.658;103.955;0.188;0.0;0.0;16218.593;232350000000.0;-12979.544;11248.633999999998
Container_55000-_145000_GT_FS;74;10.742;-14605.153;16.597;6.098;4.752;454166000000.0;8.834;2434.515;108.124;0.195;0.0;0.0;16868.938000000002;241667000000.0;-13500.007;11699.69
Container_55000-_145000_GT_FS;76;10.865;-15168.223;17.236;6.332999999999999;4.935;471676000000.0;9.175;2528.373;112.292;0.203;0.0;0.0;17519.282;250983000000.0;-14020.47;12150.746000000001
Container_55000-_145000_GT_FS;78;10.989;-15731.292;17.875999999999998;6.568;5.118;489185000000.0;9.516;2622.23;116.461;0.21;0.0;0.0;18169.627;260300000000.0;-14540.933;12601.802
Container_55000-_145000_GT_FS;80;11.112;-16294.362;18.516;6.803;5.301;506694000000.0;9.856;2716.0879999999997;120.62899999999999;0.218;0.0;0.0;18819.971;269617000000.0;-15061.395;13052.857
Container_55000-_145000_GT_FS;82;11.235;-16857.431;19.156;7.037999999999999;5.485;524204000000.0;10.197000000000001;2809.945;124.79799999999999;0.225;0.0;0.0;19470.316000000003;278934000000.0;-15581.858;13503.913
Container_55000-_145000_GT_FS;84;11.359000000000002;-17495.18;19.881;7.303999999999999;5.692;544035000000.0;10.583;2916.25;129.519;0.23399999999999999;0.0;0.0;20206.915;289487000000.0;-16171.35;14014.791000000001
Container_55000-_145000_GT_FS;86;11.482000000000001;-18282.286;20.775;7.632999999999999;5.9479999999999995;568512000000.0;11.059000000000001;3047.452;135.346;0.244;0.0;0.0;21116.022;302511000000.0;-16898.897;14645.316
Container_55000-_145000_GT_FS;88;11.606;-19069.392;21.67;7.961;6.204;592988000000.0;11.535;3178.6540000000005;141.173;0.255;0.0;0.0;22025.129;315535000000.0;-17626.444;15275.84
Container_55000-_145000_GT_FS;90;11.729000000000001;-19856.498;22.564;8.29;6.46;617464000000.0;12.011;3309.8559999999998;147.0;0.266;0.0;0.0;22934.236;328559000000.0;-18353.991;15906.364
Container_55000-_145000_GT_FS;92;11.853;-20643.605;23.458000000000002;8.619;6.716;641940000000.0;12.487;3441.058;152.827;0.276;0.0;0.0;23843.342999999997;341583000000.0;-19081.539;16536.888
Container_55000-_145000_GT_FS;94;11.975999999999999;-21430.711;24.353;8.947000000000001;6.972;666416000000.0;12.963;3572.259;158.654;0.287;0.0;0.0;24752.45;354607000000.0;-19809.086;17167.412
Container_55000-_145000_GT_FS;96;12.1;-22217.817000000003;25.247;9.276;7.229;690892000000.0;13.439;3703.461;164.481;0.297;0.0;0.0;25661.557;367631000000.0;-20536.633;17797.936
Container_55000-_145000_GT_FS;98;12.222999999999999;-23004.924;26.142;9.604;7.485;715368000000.0;13.915;3834.663;170.308;0.308;0.0;0.0;26570.664;380655000000.0;-21264.181;18428.46
Container_55000-_145000_GT_FS;100;12.347000000000001;-23792.03;27.035999999999998;9.933;7.7410000000000005;739844000000.0;14.390999999999998;3965.865;176.135;0.318;0.0;0.0;27479.771;393679000000.0;-21991.728;19058.984
Container_bis_17500_GT_Tier_II;-100;0.0;23.648000000000003;0.07200000000000001;0.083;0.008;420569060.4;0.08;183.088;2.45;0.066;0.0;0.11199999999999999;157.121;2091428571.0;-74.947;49.008
Container_bis_17500_GT_Tier_II;-98;0.10300000000000001;23.668000000000003;0.07200000000000001;0.083;0.008;420933551.6;0.08;183.247;2.4530000000000003;0.066;0.0;0.11199999999999999;157.257;2093241133.0;-75.018;49.051
Container_bis_17500_GT_Tier_II;-96;0.20600000000000002;23.689;0.07200000000000001;0.083;0.008;421298038.8;0.08;183.405;2.456;0.066;0.0;0.11199999999999999;157.393;2095053675.0;-75.089;49.093
Container_bis_17500_GT_Tier_II;-94;0.309;23.709;0.07200000000000001;0.083;0.008;421662522.1;0.08;183.56400000000002;2.459;0.067;0.0;0.11199999999999999;157.529;2096866197.0;-75.16;49.136
Container_bis_17500_GT_Tier_II;-92;0.41200000000000003;23.73;0.07200000000000001;0.083;0.008;422027001.4;0.08;183.72299999999998;2.4619999999999997;0.067;0.0;0.11199999999999999;157.665;2098678699.0;-75.232;49.178000000000004
Container_bis_17500_GT_Tier_II;-90;0.514;23.75;0.07200000000000001;0.083;0.008;422391476.7;0.081;183.88099999999997;2.465;0.067;0.0;0.113;157.80100000000002;2100491182.0;-75.303;49.221000000000004
Container_bis_17500_GT_Tier_II;-88;0.617;23.771;0.07200000000000001;0.083;0.008;422755948.0;0.081;184.04;2.468;0.067;0.0;0.113;157.938;2102303644.0;-75.374;49.263000000000005
Container_bis_17500_GT_Tier_II;-86;0.72;23.791;0.073;0.083;0.008;423120415.4;0.081;184.199;2.471;0.067;0.0;0.113;158.07399999999998;2104116087.0;-75.445;49.306000000000004
Container_bis_17500_GT_Tier_II;-84;0.823;23.811999999999998;0.073;0.083;0.008;423484878.8;0.081;184.357;2.474;0.067;0.0;0.113;158.21;2105928511.0;-75.516;49.348
Container_bis_17500_GT_Tier_II;-82;0.9259999999999999;23.831999999999997;0.073;0.084;0.008;423849338.2;0.081;184.516;2.477;0.067;0.0;0.113;158.346;2107740914.0;-75.58800000000001;49.391000000000005
Container_bis_17500_GT_Tier_II;-80;1.0290000000000001;23.851999999999997;0.073;0.084;0.008;424213793.7;0.081;184.675;2.48;0.067;0.0;0.113;158.482;2109553298.0;-75.65899999999999;49.433
Container_bis_17500_GT_Tier_II;-78;1.1320000000000001;24.928;0.076;0.087;0.008;443342126.6;0.085;193.002;2.633;0.07;0.0;0.11800000000000001;165.628;2204675707.0;-79.395;51.662
Container_bis_17500_GT_Tier_II;-76;1.235;26.003;0.079;0.091;0.009000000000000001;462459511.7;0.08800000000000001;201.324;2.786;0.07200000000000001;0.0;0.12300000000000001;172.77;2299743673.0;-83.12899999999999;53.89
Container_bis_17500_GT_Tier_II;-74;1.338;27.076999999999998;0.083;0.095;0.009000000000000001;481565948.7;0.092;209.642;2.9389999999999996;0.075;0.0;0.128;179.908;2394757197.0;-86.86200000000001;56.11600000000001
Container_bis_17500_GT_Tier_II;-72;1.44;28.151;0.086;0.099;0.009000000000000001;500661437.9;0.095;217.955;3.092;0.078;0.0;0.133;187.042;2489716278.0;-90.594;58.341
Container_bis_17500_GT_Tier_II;-70;1.5430000000000001;29.224;0.08900000000000001;0.102;0.01;519745979.1;0.099;226.263;3.245;0.081;0.0;0.138;194.172;2584620917.0;-94.324;60.565
Container_bis_17500_GT_Tier_II;-68;1.646;30.296;0.092;0.106;0.01;538819572.3;0.10300000000000001;234.56599999999997;3.398;0.084;0.0;0.14400000000000002;201.298;2679471113.0;-98.053;62.788000000000004
Container_bis_17500_GT_Tier_II;-66;1.749;31.368000000000002;0.096;0.11;0.011000000000000001;557882217.7;0.106;242.865;3.551;0.086;0.0;0.149;208.419;2774266867.0;-101.781;65.009
Container_bis_17500_GT_Tier_II;-64;1.8519999999999999;32.44;0.099;0.114;0.011000000000000001;576933915.1;0.11;251.15900000000002;3.7039999999999997;0.08900000000000001;0.0;0.154;215.537;2869008178.0;-105.507;67.229
Container_bis_17500_GT_Tier_II;-62;1.955;33.51;0.102;0.11699999999999999;0.011000000000000001;595974664.5;0.114;259.448;3.8569999999999998;0.092;0.0;0.159;222.65;2963695047.0;-109.23200000000001;69.44800000000001
Container_bis_17500_GT_Tier_II;-60;2.0580000000000003;34.58;0.105;0.121;0.012;615004466.0;0.11699999999999999;267.732;4.01;0.095;0.0;0.16399999999999998;229.76;3058327473.0;-112.955;71.666
Container_bis_17500_GT_Tier_II;-58;2.161;37.013000000000005;0.113;0.13;0.012;658279098.3;0.126;286.57099999999997;4.3580000000000005;0.10099999999999999;0.0;0.175;245.92700000000002;3273525905.0;-121.425;76.708
Container_bis_17500_GT_Tier_II;-56;2.2640000000000002;39.443000000000005;0.12;0.138;0.013000000000000001;701497008.9;0.134;305.38599999999997;4.707;0.107;0.0;0.187;262.073;3488442268.0;-129.888;81.744
Container_bis_17500_GT_Tier_II;-54;2.366;41.87;0.128;0.147;0.013999999999999999;744658197.7;0.142;324.175;5.055;0.114;0.0;0.198;278.197;3703076563.0;-138.343;86.774
Container_bis_17500_GT_Tier_II;-52;2.469;44.294;0.135;0.155;0.015;787762664.8;0.15;342.94;5.403;0.12;0.0;0.21;294.301;3917428788.0;-146.791;91.79700000000001
Container_bis_17500_GT_Tier_II;-50;2.572;46.714;0.142;0.16399999999999998;0.016;830810410.1;0.158;361.68;5.752000000000001;0.126;0.0;0.221;310.383;4131498944.0;-155.232;96.81299999999999
Container_bis_17500_GT_Tier_II;-48;2.675;49.132;0.15;0.172;0.016;873801433.7;0.16699999999999998;380.395;6.1;0.133;0.0;0.233;326.444;4345287032.0;-163.665;101.823
Container_bis_17500_GT_Tier_II;-46;2.778;51.54600000000001;0.157;0.18100000000000002;0.017;916735735.6;0.175;399.086;6.4479999999999995;0.139;0.0;0.244;342.48400000000004;4558793050.0;-172.092;106.82600000000001
Container_bis_17500_GT_Tier_II;-44;2.8810000000000002;53.957;0.16399999999999998;0.18899999999999997;0.018000000000000002;959613315.7;0.183;417.75199999999995;6.797000000000001;0.146;0.0;0.256;358.50199999999995;4772017000.0;-180.511;111.822
